,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
95,sales supervisor,,"June 03, 2024",2024-07-03,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 03, 2024",FRIENDS TIRE LTD.,Calgary (AB),$23.00 hourly,2944531,,"{'Language Requirement': 'English or French', 'Experience Requirement': 'Experience an asset', 'Benefits': []}","Calgary , AB",$ 23.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2944531,"Day, Evening, Weekend, Overtime, Early Morning, Morning"
96,sales supervisor,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",FIX4YOU CELLULAR (FRASER ST.) LTD,Vancouver (BC),$22.60 hourly,2948967,,"{'Language Requirement': 'French', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","6338 Fraser St Vancouver , BC V5W 3A4",$ 22.60 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2948967,Flexible Hours
97,sales supervisor,,"May 22, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 22, 2024",Prestige Auto Sales & Repairs Ltd,Nisku (AB),$23.10 hourly,2929563,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Nisku , AB",$ 23.10 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2929563,Not specified
98,sales supervisor,,"June 05, 2024",2024-07-12,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",SK Global Traders Limited,Brampton (ON),$27.50 hourly,2948028,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Brampton , ON",$ 27.50 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2948028,Not specified
99,sales supervisor,,"June 09, 2024",2024-07-13,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 09, 2024",baby enRoute,Ottawa (ON),$21.00 hourly,2953214,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Ottawa , ON",$ 21.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2953214,"Day, Evening, Weekend, Shift"
100,sales supervisor - retail,Title posted on CareerBeacon -Merchandising Supervisor : Full Time (Parry Sound),"May 31, 2024",2024-06-30,,,,"May 31, 2024",Home Depot,Parry Sound (ON),Salary not available,2065857,https://www.careerbeacon.com/en/job/2065857/home-depot/merchandising-supervisor-full-time-parry-sound/parry-sound?utm_campaign=feeds&utm_source=jobbank&utm_medium=Careerbeacon,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Parry Sound , ON",Not available,Full time,Starts as soon as possible,1 vacancy,CareerBeacon #2065857,Not specified
101,sales supervisor,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Anytime Fitness District,Calgary (AB),$22.00 hourly,2947620,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Calgary , AB",$ 22.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2947620,Not specified
102,sales supervisor,,"April 13, 2024",2024-07-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 13, 2024",Mann's Truck Sales & Leasing Inc.,Brampton (ON),$30.00 hourly,2878402,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","75 Stafford Drive Brampton , ON L6W 1L3",$ 30.00 HOUR hourly / 40 hours per week,Term or contract Full time,Starts as soon as possible,1 vacancy,Job Bank #2878402,Not specified
103,sales supervisor,,"June 06, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 06, 2024",Circle K,Edmonton (AB),$23.08 hourly,2950528,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","8403 Ellerslie Road SW Edmonton , AB T6X 1A3",$ 23.08 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2950528,Not specified
104,sales supervisor,Title posted on Jobillico -Team Leader Stylist,"June 03, 2024",2024-07-02,,,,"June 03, 2024",Levi's,Anjou (QC),Salary not available,11242710,https://www.jobillico.com/en/job-offer/levi-s/team-leader-stylist/11242710?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Anjou , QC",Not available,Permanent employment Full time,Starts as soon as possible,3,Jobillico #11242710,Not specified
105,sales supervisor,Title posted on Jobillico -Team Leader Stylist,"June 03, 2024",2024-07-02,,,,"June 03, 2024",Levi's,Saint-Bruno-de-Montarville (QC),Salary not available,11492628,https://www.jobillico.com/en/job-offer/levi-s/team-leader-stylist/11492628?ji_visitsrc=136,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saint-Bruno-de-Montarville , QC",Not available,Permanent employment Full time,Starts as soon as possible,3,Jobillico #11492628,Not specified
106,sales supervisor,,"June 04, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 04, 2024",13744582 Canada Inc.,Mount Pearl (NL),$26.10 hourly,2945992,,"{'Language Requirement': 'English', 'Experience Requirement': '1 to less than 7 months', 'Benefits': []}","Mount Pearl , NL",$ 26.10 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2945992,Not specified
107,sales supervisor - retail,Title posted on CareerBeacon -Pharmacy Assistant Supervisor (FT),"June 11, 2024",2024-07-18,,,,"June 11, 2024",Lawtons,Lower Sackville (NS),Salary not available,2074521,https://www.careerbeacon.com/en/job/2074521/lawtons/pharmacy-assistant-supervisor-ft/lower-sackville?utm_campaign=feeds&utm_source=jobbank&utm_medium=Careerbeacon,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Lower Sackville , NS",Not available,Full time,Starts as soon as possible,1 vacancy,CareerBeacon #2074521,Not specified
108,sales supervisor,,"June 03, 2024",2024-07-03,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 03, 2024",Dharma Dog Services,Vancouver (BC),$25.00 to $26.00 hourly (to be negotiated),2945590,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Group insurance benefits']}","7239 Fraser St Vancouver , BC V5X 3V8",$ 25.00 to $ 26.00 HOUR hourly (To be negotiated) / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2945590,"Benefits:Financial benefits"
109,sales supervisor,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Araam Inc,Edmonton (AB),$24.00 hourly,2948860,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Dental plan', 'Health care plan', 'Vision care benefits']}","11616 178 Street Edmonton , AB T5S 2E6",$ 24.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2948860,"Benefits:Health benefits"
110,technical sales supervisor,,"June 24, 2024",2024-07-24,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 24, 2024",BELL,Squamish (BC),$32.50 hourly,2970772,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Squamish , BC",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970772,Not specified
111,technical sales supervisor,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",BELL,Williams Lake (BC),$32.50 hourly,2970781,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Williams Lake , BC",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970781,Not specified
112,technical sales supervisor,,"June 21, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",BELL,Salmon Arm (BC),$32.50 hourly,2970768,,"{'Language Requirement': 'English', 'Experience Requirement': '1 to less than 7 months', 'Benefits': []}","Salmon Arm , BC",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970768,Not specified
113,technical sales supervisor,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",BELL,Quesnel (BC),$32.50 hourly,2970756,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Quesnel , BC",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970756,Not specified
114,technical sales supervisor,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",BELL,Nelson (BC),$32.50 hourly,2970745,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Nelson , BC",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970745,Not specified
115,technical sales supervisor,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",BELL,Kelowna (BC),$32.50 hourly,2970741,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Kelowna , BC",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970741,Not specified
116,technical sales supervisor,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",BELL,Castlegar (BC),$32.50 hourly,2970728,,"{'Language Requirement': 'English', 'Experience Requirement': '1 to less than 7 months', 'Benefits': []}","646 18 ST Castlegar , BC V1N 2M9",$ 32.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970728,Not specified
117,sales supervisor,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Bubbles Car Wash,Kelowna (BC),$23.08 hourly,2948528,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': ['Dental plan', 'Health care plan']}","1745 Springfield Rd Kelowna , BC V1Y 5V5",$ 23.08 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2948528,"Benefits:Health benefits"
118,sales supervisor - retail,,"June 26, 2024",2024-07-26,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 26, 2024",6505679 Manitoba Ltd.,Winnipeg (MB),$21.60 hourly,2976731,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Winnipeg , MB",$ 21.60 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2976731,Not specified
119,sales supervisor,,"June 02, 2024",2024-07-02,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 02, 2024",BK HEER DEVELOPMENT INC,Parksville (BC),$23.50 hourly,2943511,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","112 Island Hwy W Parksville , BC V9P 2G9",$ 23.50 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2943511,Flexible Hours
120,sales supervisor,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",E & J Supply Inc,Concord (ON),$25.90 hourly,2947732,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Concord , ON",$ 25.90 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2947732,Day
121,sales supervisor - retail,Title posted on Jobboom -Merchandiser Retail Team Lead Canada NE PT,"June 21, 2024",Not specified,,,,"June 21, 2024",Advantage Solutions,Steinbach (MB),Salary not available,3230459,https://www.jobboom.com/en/job-offer/merchandiser-retail-team-lead-canada-ne-pt_advantage-solutions_p3230459,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Steinbach , MB",Not available,Permanent employment Part time,Starts as soon as possible,1 vacancy,Jobboom #3230459,Not specified
122,technical sales supervisor,,"June 14, 2024",2024-07-14,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 14, 2024",Gladney's Bus Limited,Portugal Cove-St. Philip's (NL),$29.00 hourly,2962020,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","Portugal Cove-St. Philip's , NL",$ 29.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2962020,Not specified
123,sales supervisor,,"June 03, 2024",2024-07-01,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 03, 2024",Sam Electronics Corporation,Mississauga (ON),$22.00 hourly,2942311,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Mississauga , ON",$ 22.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2942311,Not specified
124,sales supervisor,,"June 06, 2024",2024-07-06,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 06, 2024",Golden Furniture Limited,Edmonton (AB),$24.00 hourly,2949991,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","9169 25 Avenue NW Edmonton , AB T6N 0A5",$ 24.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2949991,"Day, Evening, Weekend, Morning"
125,sales supervisor,,"June 02, 2024",2024-07-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 02, 2024",WWICS Immigration BC Inc.,Surrey (BC),$22.60 hourly,2943469,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Surrey , BC",$ 22.60 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2943469,"Day, Evening, Shift, Early Morning, Morning"
126,sales supervisor - retail,,"June 27, 2024",2024-07-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 27, 2024",1553690 Ontario Inc,Woodstock (ON),"$2,981.00 monthly",2978081,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","535 Norwich Avenue Woodstock , ON N4V 1B9","$ 2,981 MONTH monthly / 32 hours per week",Permanent employment Full time,Starts as soon as possible,2,Job Bank #2978081,"Day, Evening, Night, Weekend, Early Morning, Morning"
127,sales supervisor - retail,,"June 27, 2024",2024-07-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 27, 2024",1553690 Ontario Inc,Various locations,"$2,981.00 monthly",2978075,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Various locations 1791 Highbury Ave London , , ON N5X 3Z4 Brantford , , ON N3R 7A9","$ 2,981 MONTH monthly / 32 hours per week",Permanent employment Full time,Starts as soon as possible,4,Job Bank #2978075,"Day, Evening, Night, Weekend, Early Morning, Morning"
128,sales supervisor,,"June 05, 2024",2024-07-05,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 05, 2024",Wasons Food Inc.,Mississauga (ON),$28.50 hourly,2947807,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","6820 Pacific Circle Mississauga , ON L5T 1N8",$ 28.50 HOUR hourly / 37.5 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2947807,Not specified
129,sales supervisor,,"May 08, 2024",2024-06-30,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"May 08, 2024",1354513 B.C. LTD.,Maple Ridge (BC),$27.50 hourly,2911044,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Maple Ridge , BC",$ 27.50 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2911044,"Day, Evening, Morning"
130,sales supervisor - retail,,"June 20, 2024",2024-07-20,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 20, 2024",1814631 ONTARIO INC.,Sudbury (ON),$20.00 hourly,2968878,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","463 Falconbridge RD Sudbury , ON P3A 5N4",$ 20.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2968878,"Shift, Morning"
131,sales supervisor,,"April 03, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 03, 2024",Rapid Immigration Ltd.,Winnipeg (MB),$25.00 hourly,2864333,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Winnipeg , MB",$ 25.00 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2864333,"Day, Evening, Morning"
132,sales supervisor,,"April 03, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 03, 2024",Rapid Immigration Ltd.,Surrey (BC),$28.85 hourly,2864306,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Surrey , BC",$ 28.85 HOUR hourly / 30 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2864306,"Day, Evening, Morning"
133,sales supervisor,,"April 02, 2024",2024-07-18,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"April 02, 2024",Inland Staffing Solutions Ltd.,Surrey (BC),$28.85 hourly,2862127,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Surrey , BC",$ 28.85 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2862127,"Day, Evening, Morning"
134,sales supervisor - retail,,"June 27, 2024",2024-07-27,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 27, 2024",102108023 Saskatchewan Inc,Grenfell (SK),$22.00 hourly,2977428,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Grenfell , SK",$ 22.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2977428,"Day, Shift"
135,sales supervisor - retail,,"June 26, 2024",2024-07-26,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 26, 2024",Glory Food Ltd.,Surrey (BC),$22.60 to $25.00 hourly (to be negotiated),2977277,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Dental plan', 'Health care plan']}","14390 104 Avenue Surrey , BC V3T 1Y3",$ 22.60 to $ 25.00 HOUR hourly (To be negotiated) / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2977277,"Benefits:Health benefits"
136,sales supervisor - retail,,"June 22, 2024",2024-07-22,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 22, 2024",2106807 ALBERTA INC.,Calgary (AB),$21.63 hourly,2971517,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","10725 74 St SE Calgary , AB T2C 4Z8",$ 21.63 HOUR hourly / 32 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2971517,"Day, Weekend"
137,sales supervisor - retail,,"June 22, 2024",2024-07-22,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 22, 2024",2106807 ALBERTA INC.,Calgary (AB),$21.63 hourly,2971514,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","110 Commercial Dr Calgary , AB T3Z 2A7",$ 21.63 HOUR hourly / 32 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2971514,"Day, Weekend"
138,sales supervisor - retail,,"June 26, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 26, 2024",A-1 Cash and Carry,Kitchener (ON),$20.00 hourly,2977167,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","Kitchener , ON",$ 20.00 HOUR hourly / 32 to 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2977167,"Day, Flexible Hours"
139,sales supervisor - retail,,"June 26, 2024",2024-07-10,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 26, 2024",A-1 Bags and Supplies Inc.,London (ON),$22.00 hourly,2977166,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","1110 Dearness Dr London , ON N6E 1N9",$ 22.00 HOUR hourly / 32 to 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2977166,"Day, Flexible Hours, Early Morning"
140,sales supervisor - retail,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",1193839 B.C. LTD.,Prince George (BC),$22.00 hourly,2970702,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Prince George , BC",$ 22.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2970702,"Day, Evening, Flexible Hours, Morning"
141,sales supervisor - retail,,"June 18, 2024",2024-07-02,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 18, 2024",2 3 1 3 2 3 6 O N T A R I O I N C .,Belleville (ON),$21.00 hourly,2966006,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Belleville , ON",$ 21.00 HOUR hourly / 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2966006,Not specified
142,sales supervisor - retail,,"June 19, 2024",2024-07-19,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 19, 2024",Beaver Convenience Store,Courtenay (BC),$23.50 to $27.00 hourly (to be negotiated),2966903,,"{'Language Requirement': 'English', 'Experience Requirement': '7 months to less than 1 year', 'Benefits': []}","130 Centennial Dr. Courtenay , BC V9N 9V7",$ 23.50 to $ 27.00 HOUR hourly (To be negotiated) / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2966903,Not specified
143,sales supervisor - retail,,"June 19, 2024",2024-07-19,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 19, 2024",11059823 Canada Corporation,Brampton (ON),$25.00 hourly,2966139,,"{'Language Requirement': 'English', 'Experience Requirement': '1 to less than 7 months', 'Benefits': []}","Brampton , ON",$ 25.00 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2966139,"Evening, Early Morning, Morning"
144,sales supervisor,,"June 01, 2024",2024-07-01,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 01, 2024",Maxworth Homes Ltd.,Edmonton (AB),$23.08 hourly,2942840,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","3216 Parsons Road NW Edmonton , AB T6N 1M2",$ 23.08 HOUR hourly / 35 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2942840,"Day, Weekend"
145,sales supervisor - retail,,"June 26, 2024",2024-07-26,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 26, 2024",Starbank Convenience Mart,Mississauga (ON),$22.00 hourly,2974785,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': ['Free parking available', 'Other benefits']}","Mississauga , ON",$ 22.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2974785,"Benefits:Other benefits"
146,sales supervisor - retail,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",102073166 Saskatchewan Corp,Esterhazy (SK),$22.00 hourly,2969463,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","Esterhazy , SK",$ 22.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2969463,"Day, Shift"
147,sales supervisor - retail,,"June 25, 2024",2024-07-25,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 25, 2024",KHAWAJA & CO. INC.,Lucan (ON),$21.37 hourly,2974609,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","33406 Richmond street, Lucan , ON N0M 2J0",$ 21.37 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,5,Job Bank #2974609,"Day, Evening, Night, Weekend, Early Morning, Morning"
148,sales supervisor - retail,,"June 24, 2024",2024-07-24,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 24, 2024",Canadian Tire Gas Bar #1391,Thunder Bay (ON),$21.00 hourly,2972336,,"{'Language Requirement': 'English', 'Experience Requirement': '1 to less than 7 months', 'Benefits': []}","Thunder Bay , ON",$ 21.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2972336,"Day, Evening, Night, Weekend, Shift, Flexible Hours, Morning"
149,sales supervisor - retail,,"June 21, 2024",2024-07-21,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 21, 2024",Coast to coast connections,Surrey (BC),$23.00 hourly,2970571,,"{'Language Requirement': 'English', 'Experience Requirement': '1 to less than 7 months', 'Benefits': []}","100-7565 132 Street Surrey , BC V3W 1K5",$ 23.00 HOUR hourly / 35 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,3,Job Bank #2970571,"Day, Night, Weekend, Morning"
150,sales supervisor - retail,,"June 20, 2024",2024-07-20,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 20, 2024",Moose Jaw Tempo,Moose Jaw (SK),$23.00 hourly,2967937,,"{'Language Requirement': 'English', 'Experience Requirement': '1 year to less than 2 years', 'Benefits': []}","1670 Main Street North Moose Jaw , SK S6J 1L3",$ 23.00 HOUR hourly / 30 to 40 hours per week,Permanent employment Full time,Starts as soon as possible,2,Job Bank #2967937,"Day, Evening, Night, Weekend, Early Morning"
151,sales supervisor - retail,,"June 20, 2024",2024-07-20,Job Bank,Verified,This job was posted directly by the employer on Job Bank.,"June 20, 2024",McNamara Hotel,Peace River (AB),$20.00 to $23.00 hourly (to be negotiated),2968499,,"{'Language Requirement': 'English', 'Experience Requirement': '2 years to less than 3 years', 'Benefits': []}","10022-100 St. P.O BOX7680 Peace River , AB T8S 1T3",$ 20.00 to $ 23.00 HOUR hourly (To be negotiated) / 30 to 44 hours per week,Permanent employment Full time,Starts as soon as possible,1 vacancy,Job Bank #2968499,Not specified
