,Job Title,Original Title,Posted Date,Advertised Until,Job Source,Verified Status,Job Description,Job Date,Company Name,Location,Salary,Job Number,Job Applying Link,Additional Details,Location,Salary,Terms of Employment,Start Date,Vacancies,Source,Other
22,assistant store manager,Title posted on indeed.com -Assistant Store Manager - Temporary,"June 11, 2024",Not specified,,,,"June 11, 2024",Warehouse One - The Jean Store,Moose Jaw (SK),$16.50 hourly,9318327516,https://ca.indeed.com/viewjob?jk=9fe083d96f5cc265&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Moose Jaw , SK",$ 16.50 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9318327516,Not specified
23,store manager - retail,Title posted on indeed.com -Retail Store Manager,"June 22, 2024",Not specified,,,,"June 22, 2024",Being Human Markville Inc.,Markham (ON),$20.00 hourly,9334343263,https://ca.indeed.com/viewjob?jk=91db8ed6c4ec84fe&sid=cajb&kw=cajb,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Markham , ON",$ 20.00 HOUR hourly,Permanent employment Full time,Starts as soon as possible,1 vacancy,indeed.com #9334343263,Not specified
24,store manager - retail,Title posted on Monster -7 Store Manager,"June 21, 2024",2024-07-22,,,,"June 21, 2024",CosmoProf,Regina (SK),Salary not available,29203,https://job-openings.monster.ca/07357-store-manager-regina-sk-ca-cosmoprof/6610ed82-47ce-4722-ad05-fc29bc216cf9?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Regina , SK",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #29203,Not specified
25,store manager - retail,Title posted on Monster -3 Store Manager,"June 21, 2024",2024-07-22,,,,"June 21, 2024",CosmoProf,Medicine Hat (AB),Salary not available,29202,https://job-openings.monster.ca/07443-store-manager-medicine-hat-ab-ca-cosmoprof/ac780b0a-56f8-4a03-8e95-473a185596ec?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Medicine Hat , AB",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #29202,Not specified
26,store manager - retail,Title posted on Monster -Retail Assistant Store Manager - Brandon,"June 13, 2024",2024-07-14,,,,"June 13, 2024",Canna Cabana,Brandon (MB),Salary not available,812078,https://job-openings.monster.ca/retail-assistant-store-manager-brandon-brandon-mb-ca-canna-cabana/9ccc106e-388d-40cf-ba68-c55a107e5829?mescoid=4100665001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Brandon , MB",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #812078,Not specified
27,store manager - retail,Title posted on Monster -Assistant Store Manager - Prince George,"June 12, 2024",2024-07-13,,,,"June 12, 2024",Canna Cabana,Prince George (BC),Salary not available,811972,https://job-openings.monster.ca/assistant-store-manager-prince-george-prince-george-bc-ca-canna-cabana/3dd9b6c2-00f0-4b23-abf7-11cd1c0e6f7c?mescoid=4100665001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Prince George , BC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #811972,Not specified
28,store manager - retail,"Title posted on Monster -Retail Assistant Store Manager - 111th Ave, Edmonton","June 19, 2024",2024-07-20,,,,"June 19, 2024",Canna Cabana,Edmonton (AB),Salary not available,814283,https://job-openings.monster.ca/retail-assistant-store-manager-111th-ave-edmonton-edmonton-ab-ca-canna-cabana/533a87a4-3420-4ad5-b4c5-cdec8dd883d0?mescoid=4100665001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Edmonton , AB",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #814283,Not specified
29,store manager - retail,"Title posted on Monster -Wireless Store Manager - Markham, ON","June 21, 2024",2024-07-22,,,,"June 21, 2024",The Mobile Shop,Markham (ON),Salary not available,UCh82A7l05,https://job-openings.monster.ca/wireless-store-manager-markham-on-markham-on-ca-the-mobile-shop/d0009edc-dcf3-4a79-9807-a149bb31180f?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Markham , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #UCh82A7l05,Not specified
30,store manager - retail,Title posted on Monster -Wireless Store Manager,"June 12, 2024",2024-07-13,,,,"June 12, 2024",The Mobile Shop,Red Deer (AB),Salary not available,ObGdmzAhoy,https://job-openings.monster.ca/wireless-store-manager-red-deer-ab-ca-the-mobile-shop/2712fbd2-ea38-46ce-b23d-15f9122a7b69?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Red Deer , AB",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #ObGdmzAhoy,Not specified
31,store manager - retail,Title posted on Monster -Wireless Store Manager,"June 10, 2024",2024-07-11,,,,"June 10, 2024",The Mobile Shop,Location,Salary not available,P9HEhf5Azw,https://job-openings.monster.ca/wireless-store-manager-nursery-ab-ca-the-mobile-shop/76c6dccb-af31-4f24-922b-4d748922e34f?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}",Nursery,Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #P9HEhf5Azw,Not specified
32,store manager - retail,Title posted on Monster -Wireless Store Manager,"June 10, 2024",2024-07-11,,,,"June 10, 2024",The Mobile Shop,Antigonish (NS),Salary not available,FIZk7z4Mhn,https://job-openings.monster.ca/wireless-store-manager-antigonish-ns-ca-the-mobile-shop/a73c0a3d-d1ef-468d-b172-8d15184a5e42?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Antigonish , NS",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #FIZk7z4Mhn,Not specified
33,store manager - retail,Title posted on Monster -Wireless Store Manager,"June 10, 2024",2024-07-11,,,,"June 10, 2024",The Mobile Shop,Location,Salary not available,JXTCWdwmVF,https://job-openings.monster.ca/wireless-store-manager-kenaston-mb-ca-the-mobile-shop/610c40fd-95f6-4316-abd9-b4e6b948f16f?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}",Kenaston,Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #JXTCWdwmVF,Not specified
34,store manager - retail,Title posted on Monster -Store Manager,"June 10, 2024",2024-07-11,,,,"June 10, 2024",Foot Locker,Nepean (ON),Salary not available,6377b722c68a45fc8a68f1ab336f1d9f,https://job-openings.monster.ca/store-manager-nepean-on-ca-foot-locker/e4baf686-cd6c-4683-ae94-cfb326c7032c?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Nepean , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #6377b722c68a45fc8a68f1ab336f1d9f,Not specified
35,store manager - retail,Title posted on Monster -The Shoe Co. - Store Manager,"June 21, 2024",2024-07-22,,,,"June 21, 2024",The Shoe Co.,Nepean (ON),Salary not available,6ffb0313840b4a4db8f28ce22d32672e,https://job-openings.monster.ca/the-shoe-co-store-manager-nepean-on-ca-the-shoe-co/fcad2b8a-242a-4b33-a590-5e43b30f8dd6?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Nepean , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #6ffb0313840b4a4db8f28ce22d32672e,Not specified
36,store manager - retail,Title posted on Monster -Assistant Store Manager,"June 06, 2024",2024-07-07,,,,"June 06, 2024",JYSK Canada,Regina (SK),Salary not available,021e6709-f0d8-4225-9d81-51fd6e339dc1,https://job-openings.monster.ca/assistant-store-manager-regina-sk-ca-jysk-canada/673ee6f9-953a-4f7b-a057-dcbab2e46d4c?mescoid=4100665001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Regina , SK",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #021e6709-f0d8-4225-9d81-51fd6e339dc1,Not specified
37,store manager - retail,Title posted on Monster -Store Manager,"June 08, 2024",2024-07-08,,,,"June 08, 2024",Foot Locker,Saint-Bruno (QC),Salary not available,d213bb76eb624825b46fa28c6522d1eb,https://job-openings.monster.ca/store-manager-st.-bruno-qc-ca-foot-locker/346c89a5-6943-4594-b3c4-eae0e9ff242c?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Saint-Bruno , QC",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #d213bb76eb624825b46fa28c6522d1eb,Not specified
38,store manager - retail,Title posted on Monster -Front Store Manager,"June 26, 2024",2024-07-27,,,,"June 26, 2024",MacQuarries Pharmasave Group,Barrington Passage (NS),Salary not available,UL3BVYHaeE,https://job-openings.monster.ca/front-store-manager-barrington-passage-ns-ca-macquarries-pharmasave-group/45a35230-5184-4b91-a18c-70f0b05e8968?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Barrington Passage , NS",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #UL3BVYHaeE,Not specified
39,store manager - retail,Title posted on Monster -Store Manager,"June 13, 2024",2024-07-14,,,,"June 13, 2024",Goeasy,Sydney (NS),Salary not available,184653,https://job-openings.monster.ca/store-manager-sydney-ns-ca-goeasy/9215f554-bd10-44da-9a6a-a665be6e430a?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Sydney , NS",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #184653,Not specified
40,store manager - retail,Title posted on Monster -Assistant Store Manager - -NORTH BAY,"June 10, 2024",2024-07-11,,,,"June 10, 2024",The Home Depot Canada,North Bay (ON),Salary not available,264616BR-EN,https://job-openings.monster.ca/assistant-store-manager-7160-north-bay-north-bay-on-ca-the-home-depot-canada/fd936867-0acc-4e99-bbd8-5e1be5e52953?mescoid=4100665001001,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","North Bay , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #264616BR-EN,Not specified
41,store manager - retail,Title posted on Monster -Store Manager,"June 07, 2024",2024-07-08,,,,"June 07, 2024",Foot Locker,Nepean (ON),Salary not available,befd57b6f6d145a08782d71451630d60,https://job-openings.monster.ca/store-manager-nepean-on-ca-foot-locker/a288b751-9b2f-46e8-93af-fe5359e5cc2b?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Nepean , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #befd57b6f6d145a08782d71451630d60,Not specified
42,store manager - retail,Title posted on Monster -Store Manager,"June 07, 2024",2024-07-08,,,,"June 07, 2024",Foot Locker,Ottawa (ON),Salary not available,99250eb40cbf4ef9899d97f7eaefa20f,https://job-openings.monster.ca/store-manager-ottawa-on-ca-foot-locker/5959ece2-b57c-4985-bd2e-2b1f0ac6f801?mescoid=1101116002005,"{'Language Requirement': 'Not specified', 'Experience Requirement': 'Not specified', 'Benefits': []}","Ottawa , ON",Not available,Not specified,Starts as soon as possible,1 vacancy,Monster #99250eb40cbf4ef9899d97f7eaefa20f,Not specified
